RMS_X,RMS_Y,RMS_Z,Band_Power_Z_Low,Band_Power_Z_Mid,Band_Power_Z_High,label
0.011090084,0.011091353,0.06266399,6.93E-07,1.77E-06,0.000561009,healthy
0.010890209,0.011203416,0.064342387,3.52E-07,1.13E-06,0.000644653,healthy
0.011197252,0.011014814,0.063675355,2.16E-07,8.68E-07,0.000644685,healthy
0.011226007,0.010914117,0.062780687,7.23E-07,2.59E-06,0.000633216,healthy
0.011376904,0.011141835,0.061855768,4.54E-07,7.64E-07,0.000625705,healthy
0.011370403,0.011143328,0.063885187,3.31E-07,1.05E-06,0.000657364,healthy
0.011359556,0.010991642,0.064432407,7.67E-07,5.28E-06,0.000628454,healthy
0.011117024,0.011302794,0.064204772,4.17E-07,7.23E-07,0.000640152,healthy
0.010915948,0.011099477,0.063049346,3.58E-07,8.14E-07,0.000621376,healthy
0.010776747,0.010990549,0.063252505,4.00E-07,7.10E-07,0.00062682,healthy
0.011229224,0.011091269,0.064580272,2.56E-07,1.11E-06,0.000684834,healthy
0.011017733,0.011040799,0.065275183,4.17E-07,2.02E-06,0.000678251,healthy
0.011258455,0.01105359,0.066711352,3.37E-07,1.21E-06,0.000734484,healthy
0.011670767,0.011029066,0.067657771,3.81E-07,1.25E-06,0.000747753,healthy
0.011627501,0.011094847,0.069872986,3.20E-07,8.43E-07,0.000801799,healthy
0.011630838,0.011245394,0.071538113,2.72E-07,1.59E-06,0.000831546,healthy
0.011641311,0.011376861,0.072956595,5.03E-07,9.46E-07,0.00087263,healthy
0.011692405,0.011310651,0.072726859,2.34E-07,1.92E-06,0.000852336,healthy
0.011831099,0.011341068,0.073560013,3.99E-07,9.06E-07,0.000885436,healthy
0.011822135,0.011266291,0.07305514,2.79E-07,9.37E-07,0.000864479,healthy
0.011671,0.011284614,0.072321133,4.55E-07,1.07E-06,0.000848008,healthy
0.01155081,0.011153003,0.071355404,5.16E-07,1.16E-06,0.000817059,healthy
0.011779253,0.011084656,0.069956859,2.10E-07,1.03E-06,0.000793691,healthy
0.011410577,0.010779034,0.068131518,1.75E-06,4.16E-06,0.000725991,healthy
0.011267742,0.010878562,0.067350794,2.41E-07,8.64E-07,0.000713961,healthy
0.011310326,0.011060206,0.06734869,4.07E-07,9.11E-07,0.000716601,healthy
0.011261159,0.011271958,0.066876749,5.29E-07,2.49E-06,0.000686812,healthy
0.011242103,0.011384942,0.067752464,3.56E-07,1.05E-06,0.0007325,healthy
0.011452532,0.011453924,0.068630081,2.53E-07,1.19E-06,0.000740074,healthy
0.011493223,0.011644913,0.070508451,4.53E-07,1.13E-06,0.00079553,healthy
0.01160952,0.011780299,0.072663236,1.59E-06,4.87E-06,0.000815929,healthy
0.011680207,0.011555205,0.073778025,2.49E-07,1.47E-06,0.000869618,healthy
0.012016823,0.011462617,0.074686352,3.42E-07,6.24E-07,0.000887962,healthy
0.011948186,0.01106062,0.073705023,2.59E-07,5.15E-07,0.000855949,healthy
0.011552045,0.010887385,0.071923765,3.68E-07,1.00E-06,0.000834357,healthy
0.011365226,0.011248978,0.069510029,5.83E-07,1.64E-06,0.000759579,healthy
0.011348418,0.011299262,0.067585507,3.22E-07,6.12E-07,0.000719144,healthy
0.011525796,0.011273553,0.066149891,4.57E-07,1.42E-06,0.000697502,healthy
0.011481379,0.011239632,0.066135825,3.09E-07,9.31E-07,0.000688554,healthy
0.011400463,0.011132636,0.066054047,3.90E-07,7.95E-07,0.000689348,healthy
0.011331538,0.011290912,0.066849253,9.62E-07,4.73E-06,0.000699667,healthy
0.011290022,0.011496563,0.06809131,2.66E-07,7.88E-07,0.000726703,healthy
0.011643884,0.011531861,0.069822272,3.62E-07,7.04E-07,0.00077542,healthy
0.011866485,0.01152206,0.07318053,2.05E-07,1.49E-06,0.000878248,healthy
0.011720335,0.011268204,0.073334947,4.01E-07,1.18E-06,0.000864518,healthy
0.011595139,0.011258705,0.073542343,2.86E-07,1.17E-06,0.000863455,healthy
0.011625802,0.011284919,0.074385917,2.56E-07,1.32E-06,0.000883145,healthy
0.01170439,0.011151267,0.07413122,3.62E-07,1.10E-06,0.000876488,healthy
0.011851882,0.011247028,0.075074007,3.23E-07,9.18E-07,0.000903801,healthy
0.011768011,0.011264261,0.075824246,6.86E-07,1.48E-06,0.000906625,healthy
0.011941623,0.011429299,0.077670728,2.43E-07,1.64E-06,0.000991223,healthy
0.012315706,0.011526006,0.081242999,9.40E-07,3.90E-06,0.001082708,healthy
0.012307761,0.011488779,0.081762428,4.75E-07,2.84E-06,0.001101563,healthy
0.012179676,0.011255956,0.079950383,5.41E-07,3.48E-06,0.001055247,healthy
0.011836795,0.01113885,0.074796078,4.33E-07,2.73E-06,0.000905996,healthy
0.011642215,0.010944311,0.070864999,2.85E-07,8.81E-07,0.000823824,healthy
0.011485889,0.010871744,0.069440905,4.71E-07,1.72E-06,0.000763118,healthy
0.011373935,0.010944716,0.067502162,3.22E-07,1.40E-06,0.000726133,healthy
0.011445072,0.010923489,0.065674414,1.86E-07,1.23E-06,0.000681178,healthy
0.011330782,0.010960718,0.065531854,1.25E-06,4.33E-06,0.000648407,healthy
0.011588587,0.011023661,0.065997149,4.52E-07,8.05E-07,0.000708368,healthy
0.011623722,0.011258665,0.065799336,4.79E-07,8.82E-07,0.000671329,healthy
0.01146505,0.011130905,0.065704091,4.60E-07,2.48E-06,0.000669123,healthy
0.011285554,0.011240022,0.064947818,2.54E-07,7.57E-07,0.000666728,healthy
0.011270117,0.011308673,0.066328252,2.74E-07,9.33E-07,0.000667072,healthy
0.011420934,0.011278363,0.067645948,1.25E-06,7.00E-06,0.000695363,healthy
0.01140482,0.011357884,0.069545089,2.53E-07,2.06E-06,0.000779291,healthy
0.011396624,0.011389717,0.071480245,3.06E-07,1.32E-06,0.000827672,healthy
0.011742912,0.011257057,0.072564159,1.79E-06,5.64E-06,0.000836497,healthy
0.011832415,0.011176015,0.074717504,3.05E-07,9.59E-07,0.000918152,healthy
0.011919406,0.011447458,0.076117552,4.19E-07,1.54E-06,0.000922682,healthy
0.012300246,0.011638016,0.075715164,5.08E-07,2.07E-06,0.000958955,healthy
0.012044862,0.011079133,0.074322623,3.51E-07,1.92E-06,0.000904928,healthy
0.011547431,0.010874673,0.071929805,4.87E-07,2.74E-06,0.000837336,healthy
0.011451198,0.010929401,0.070061222,4.16E-07,7.09E-07,0.000808858,healthy
0.011250312,0.011070605,0.069042397,4.76E-07,8.20E-07,0.000766777,healthy
0.011236314,0.011101153,0.068619697,8.38E-07,2.25E-06,0.000718764,healthy
0.011369868,0.011217227,0.069755948,3.50E-07,7.46E-07,0.000777058,healthy
0.01164463,0.011250953,0.070363141,3.13E-07,1.33E-06,0.000826435,healthy
0.01173831,0.011281977,0.071178184,1.70E-06,3.45E-06,0.000811279,healthy
0.011645301,0.011211249,0.073387714,4.57E-07,9.69E-07,0.000895952,healthy
0.011689776,0.01136854,0.073706337,2.64E-07,4.31E-07,0.000904819,healthy
0.01171365,0.011192196,0.072781314,1.41E-06,2.86E-06,0.00083691,healthy
0.011788195,0.011163307,0.071593027,4.00E-07,8.05E-07,0.000849561,healthy
0.011492378,0.011194331,0.071163199,3.39E-07,1.30E-06,0.000814706,healthy
0.011529599,0.011209675,0.071476904,1.70E-06,6.96E-06,0.000814644,healthy
0.011557698,0.010994813,0.071491328,2.71E-07,1.02E-06,0.000845915,healthy
0.011643025,0.011038789,0.071852858,4.66E-07,1.14E-06,0.000858389,healthy
0.011559896,0.011258034,0.073427788,7.92E-07,2.17E-06,0.00087516,healthy
0.011763581,0.011018208,0.073376099,4.47E-07,1.08E-06,0.00088688,healthy
0.011571041,0.010784587,0.072034319,3.66E-07,8.70E-07,0.000870371,healthy
0.011735937,0.01079149,0.07048259,3.62E-07,1.37E-06,0.000823932,healthy
0.01172533,0.011057577,0.070822264,3.24E-07,9.57E-07,0.000840963,healthy
0.011926277,0.010977638,0.071536754,2.59E-07,1.00E-06,0.000859245,healthy
0.011881968,0.011308218,0.07232425,2.87E-07,1.01E-06,0.000849007,healthy
0.011857953,0.011419531,0.073984583,3.07E-07,1.02E-06,0.00090657,healthy
0.011838492,0.011308216,0.073649679,4.91E-07,7.44E-07,0.000883916,healthy
0.01164282,0.011384592,0.073024778,7.56E-07,2.37E-06,0.000869101,healthy
0.011634763,0.011353137,0.072497184,3.95E-07,1.02E-06,0.000859371,healthy
0.011718084,0.011314956,0.072656611,4.59E-07,1.63E-06,0.000871857,healthy
0.011689209,0.011207121,0.072628355,9.01E-07,1.84E-06,0.000872815,healthy
0.011805991,0.011255638,0.07211073,4.47E-07,1.11E-06,0.000858665,healthy
0.01181308,0.011267772,0.072035776,3.41E-07,1.44E-06,0.000839919,healthy
0.011802297,0.011214934,0.07338535,3.20E-07,1.09E-06,0.000899972,healthy
0.011682861,0.011117501,0.072467051,5.76E-07,1.08E-06,0.000881194,healthy
0.011509829,0.011271749,0.071763517,6.15E-07,1.72E-06,0.000862043,healthy
0.011632462,0.011218601,0.070694471,3.06E-07,1.00E-06,0.000843601,healthy
0.011556565,0.011145619,0.069759786,1.73E-06,2.95E-06,0.000795871,healthy
0.011513259,0.011186911,0.068798961,4.48E-07,1.14E-06,0.000782386,healthy
0.011396952,0.010987991,0.068190189,3.95E-07,1.27E-06,0.000755261,healthy
0.011364738,0.01118091,0.068919361,2.90E-07,1.09E-06,0.000746777,healthy
0.011474224,0.011469159,0.070169817,4.24E-07,9.78E-07,0.000797339,healthy
0.011607745,0.011296862,0.070703177,3.42E-07,8.65E-07,0.000817153,healthy
0.011510357,0.011084767,0.072285154,6.01E-07,3.22E-06,0.000850548,healthy
0.01177031,0.011177067,0.072730751,2.38E-07,9.99E-07,0.00088215,healthy
0.011575991,0.011172203,0.073074382,3.29E-07,1.01E-06,0.000867815,healthy
0.01178172,0.011082909,0.072370574,3.74E-07,8.74E-07,0.000862025,healthy
0.011699981,0.011258453,0.071357506,2.16E-07,1.29E-06,0.000830717,healthy
0.011740976,0.011207696,0.07079446,3.82E-07,1.25E-06,0.000842224,healthy
0.011766153,0.01120485,0.072722079,7.05E-07,3.20E-06,0.000875531,healthy
0.011779977,0.011396217,0.073533273,4.01E-07,9.99E-07,0.000908722,healthy
0.011618281,0.011232593,0.072861733,5.77E-07,9.41E-07,0.000873802,healthy
0.011647226,0.011475912,0.073342573,1.29E-06,6.23E-06,0.000881674,healthy
0.011753831,0.01131539,0.07214902,1.07E-06,1.32E-06,0.000869291,healthy
0.011556913,0.011222733,0.071957492,5.96E-07,9.60E-07,0.000861972,healthy
0.011664524,0.011250866,0.0728068,5.12E-07,8.72E-07,0.000885581,healthy
0.011649898,0.011069983,0.072473108,3.27E-07,8.93E-07,0.00087979,healthy
0.011739255,0.011158186,0.072074106,5.97E-07,1.50E-06,0.000876101,healthy
0.011873311,0.011141239,0.072464386,3.29E-07,1.15E-06,0.000882732,healthy
0.01185011,0.011035179,0.072523358,2.95E-07,8.41E-07,0.000882919,healthy
0.01194928,0.010924531,0.071687065,2.38E-07,1.25E-06,0.000877482,healthy
0.011778113,0.010939806,0.072194645,3.14E-07,1.50E-06,0.000872315,healthy
0.011823082,0.010972855,0.071759016,2.33E-07,1.08E-06,0.000862259,healthy
0.011834295,0.011198282,0.071715999,3.60E-07,1.41E-06,0.000865742,healthy
0.011680615,0.011129061,0.072874462,1.81E-06,3.30E-06,0.00085872,healthy
0.01190381,0.01111621,0.073381238,3.54E-07,1.36E-06,0.000900744,healthy
0.011981801,0.011203257,0.074510895,3.39E-07,1.90E-06,0.000931529,healthy
0.011991601,0.011258658,0.075176637,5.47E-07,3.20E-06,0.000953182,healthy
0.01185965,0.011192874,0.075462989,6.97E-07,3.76E-06,0.000954666,healthy
0.011692581,0.010774104,0.074239796,2.91E-07,2.39E-06,0.000903283,healthy
0.011864347,0.011096739,0.074333806,2.11E-07,1.29E-06,0.000920497,healthy
0.012005877,0.011408995,0.075460284,3.24E-07,2.96E-06,0.000942824,healthy
0.011866332,0.011010536,0.075901777,4.26E-07,2.76E-06,0.000967334,healthy
0.01217491,0.011011104,0.07637938,4.52E-07,2.62E-06,0.000978032,healthy
0.012089275,0.011431702,0.077655606,9.50E-06,9.22E-06,0.000990309,healthy
0.012080839,0.011396045,0.078431625,6.15E-07,2.65E-06,0.001021809,healthy
0.012041775,0.011430574,0.078296586,4.23E-07,3.34E-06,0.001007148,healthy
0.012137223,0.011384755,0.078356417,4.38E-07,3.00E-06,0.001026667,healthy
0.012305148,0.011247525,0.078603151,4.47E-07,2.64E-06,0.001047709,healthy
0.01226248,0.01112002,0.077687286,7.03E-07,2.95E-06,0.001017216,healthy
0.011962915,0.011037077,0.077446448,8.84E-07,2.29E-06,0.000995667,healthy
0.011941284,0.011197279,0.077760052,4.94E-07,2.78E-06,0.001010167,healthy
0.01189574,0.01122476,0.077682116,3.75E-07,2.21E-06,0.00099242,healthy
0.012152262,0.011242138,0.078111799,4.50E-07,2.57E-06,0.001019204,healthy
0.012244711,0.011299222,0.078336368,6.82E-07,3.90E-06,0.001015148,healthy
0.012065519,0.011063558,0.077377714,5.72E-07,2.45E-06,0.001001721,healthy
0.012097918,0.011175405,0.076978892,4.47E-07,2.93E-06,0.000990918,healthy
0.011976307,0.011059207,0.075762154,3.51E-07,2.94E-06,0.000963497,healthy
0.011608077,0.010856869,0.07289997,1.12E-06,4.13E-06,0.000870001,healthy
0.01149664,0.011025273,0.070506295,4.38E-07,1.06E-06,0.000792937,healthy
0.011373135,0.011063171,0.068644848,2.44E-07,8.79E-07,0.000754346,healthy
0.011473979,0.011087816,0.068452256,3.10E-07,7.04E-07,0.000757066,healthy
0.011507811,0.010834756,0.067778163,3.41E-06,2.30E-06,0.000718294,healthy
0.011281616,0.010975696,0.067565466,3.83E-07,1.14E-06,0.000741144,healthy
0.01137377,0.011094893,0.067488998,3.08E-07,1.03E-06,0.000738036,healthy
0.01132132,0.011098195,0.069661166,2.74E-07,1.10E-06,0.000784448,healthy
0.011528818,0.011105805,0.070751042,1.29E-06,6.79E-06,0.000785399,healthy
0.011633188,0.011071257,0.072486436,4.08E-07,1.00E-06,0.000861947,healthy
0.011571404,0.010942837,0.071846902,4.25E-07,1.27E-06,0.000861694,healthy
0.011249356,0.010864002,0.070308878,4.70E-07,1.83E-06,0.000779536,healthy
0.011491978,0.011076327,0.071391473,3.37E-07,1.20E-06,0.000818942,healthy
0.011615884,0.010996272,0.071095976,4.35E-07,1.52E-06,0.000824752,healthy
0.011499867,0.010976838,0.070945851,8.81E-07,3.27E-06,0.000806651,healthy
0.011445951,0.010957557,0.06953166,1.60E-07,1.12E-06,0.000776669,healthy
0.051037433,0.393148064,0.122576519,1.47E-05,0.00048142,0.001006314,imbalanced
0.050921186,0.069346323,0.121028411,1.36E-05,0.000497986,0.000960631,imbalanced
0.050936513,0.047636521,0.122657101,1.48E-05,0.000506507,0.000986654,imbalanced
0.05120565,0.047214106,0.122383926,1.57E-05,0.000539694,0.000966024,imbalanced
0.051119285,0.047279963,0.122595446,1.42E-05,0.000493581,0.000961656,imbalanced
0.051062324,0.047042808,0.123844535,1.38E-05,0.000516779,0.001023586,imbalanced
0.050534516,0.046536347,0.124685226,1.76E-05,0.000513326,0.001108551,imbalanced
0.050240757,0.045851404,0.126467522,2.27E-05,0.000510096,0.001198724,imbalanced
0.049847961,0.045275566,0.125046403,2.05E-05,0.000494192,0.001223531,imbalanced
0.049964969,0.045875073,0.124440527,2.02E-05,0.000526426,0.001112246,imbalanced
0.050668195,0.046597438,0.122975336,1.67E-05,0.000543967,0.00100391,imbalanced
0.051434108,0.047428913,0.123123717,1.61E-05,0.000586525,0.000921407,imbalanced
0.052211851,0.047909831,0.122802429,1.18E-05,0.000547377,0.000884129,imbalanced
0.052758169,0.048486744,0.123062455,8.42E-06,0.000584503,0.000859793,imbalanced
0.053057129,0.048773341,0.12317694,5.89E-06,0.000615241,0.000810319,imbalanced
0.052998037,0.049070264,0.123197072,5.19E-06,0.000585887,0.000795792,imbalanced
0.052902439,0.049151482,0.123830724,5.04E-06,0.000644349,0.00079606,imbalanced
0.053301772,0.049177822,0.123833885,4.38E-06,0.000618933,0.000829119,imbalanced
0.053138994,0.048976972,0.123320185,7.12E-06,0.000635045,0.000818163,imbalanced
0.053388323,0.04907664,0.123806455,6.38E-06,0.000635603,0.000831208,imbalanced
0.053251761,0.049125577,0.123743932,7.27E-06,0.000662319,0.00081503,imbalanced
0.052340185,0.04846249,0.125025728,1.09E-05,0.000620006,0.00092907,imbalanced
0.051793736,0.047999546,0.124073188,1.48E-05,0.000627741,0.000925976,imbalanced
0.051645792,0.047482542,0.125503745,1.97E-05,0.000579572,0.001000551,imbalanced
0.051278379,0.046905652,0.127400055,2.37E-05,0.000583945,0.00105313,imbalanced
0.050901072,0.046756383,0.127293343,2.20E-05,0.000599972,0.001087416,imbalanced
0.050854011,0.046516981,0.127609717,2.44E-05,0.000567634,0.001097568,imbalanced
0.050809081,0.046368431,0.128792827,2.44E-05,0.000580589,0.001139576,imbalanced
0.050337204,0.046058812,0.129850133,2.28E-05,0.000562499,0.00120753,imbalanced
0.050078233,0.045864684,0.128384049,2.28E-05,0.00056985,0.001224254,imbalanced
0.050164752,0.045808934,0.12841447,2.35E-05,0.000573131,0.001218156,imbalanced
0.049796157,0.045354321,0.128880782,2.15E-05,0.000536714,0.001248169,imbalanced
0.049813856,0.045575994,0.128720366,2.34E-05,0.000554523,0.001228474,imbalanced
0.050269507,0.045618907,0.12842629,2.38E-05,0.000546238,0.001195319,imbalanced
0.050252348,0.0457125,0.128715397,2.29E-05,0.000588636,0.001157688,imbalanced
0.050601035,0.046035038,0.126582012,2.16E-05,0.00056875,0.001113241,imbalanced
0.050899129,0.04640242,0.125727542,2.35E-05,0.000567365,0.001035687,imbalanced
0.051163607,0.046974249,0.125896026,2.10E-05,0.000614911,0.000951054,imbalanced
0.051260628,0.047300312,0.126963294,1.74E-05,0.000607359,0.000995479,imbalanced
0.051546909,0.047631487,0.125531023,1.67E-05,0.000626795,0.000960139,imbalanced
0.051407755,0.047658535,0.124919278,1.81E-05,0.000620628,0.000950285,imbalanced
0.051337908,0.047297734,0.125095366,2.13E-05,0.00061751,0.000993496,imbalanced
0.051011985,0.046567045,0.126243158,2.21E-05,0.000596553,0.001081954,imbalanced
0.050419314,0.046150701,0.12673141,2.22E-05,0.000566399,0.001095688,imbalanced
0.050206713,0.045772321,0.12662573,2.51E-05,0.000540565,0.001131257,imbalanced
0.050112466,0.045631876,0.126988429,3.56E-05,0.000530647,0.001108033,imbalanced
0.0502628,0.045847828,0.12859044,2.59E-05,0.000599085,0.001142653,imbalanced
0.050363866,0.045836238,0.127322667,2.22E-05,0.000570737,0.001106287,imbalanced
0.050382045,0.046163386,0.127514448,2.49E-05,0.000565817,0.001078299,imbalanced
0.050495505,0.046369681,0.127445872,2.33E-05,0.000588295,0.001099574,imbalanced
0.050386933,0.046293676,0.126825853,2.12E-05,0.000613703,0.001065095,imbalanced
0.05047989,0.046500069,0.126997989,2.30E-05,0.000585497,0.001042831,imbalanced
0.050388597,0.046286643,0.128942072,2.44E-05,0.00058465,0.001141238,imbalanced
0.049955137,0.04568753,0.13074623,2.47E-05,0.000599008,0.001206944,imbalanced
0.049620291,0.045139509,0.131470022,2.40E-05,0.000575541,0.00127113,imbalanced
0.049320432,0.044568428,0.130992974,2.51E-05,0.000586636,0.001333456,imbalanced
0.04894768,0.044266428,0.131197185,2.25E-05,0.000534744,0.001428033,imbalanced
0.048834087,0.044548059,0.128964846,2.34E-05,0.000537282,0.001294019,imbalanced
0.049308654,0.044762364,0.128786363,2.50E-05,0.000551501,0.001217371,imbalanced
0.049278052,0.044636339,0.129665784,2.97E-05,0.000531106,0.00125707,imbalanced
0.04929013,0.044611852,0.130705839,2.80E-05,0.000517933,0.001288052,imbalanced
0.049122022,0.044675203,0.130367877,2.16E-05,0.000545738,0.001290253,imbalanced
0.049558376,0.044878448,0.128976795,2.30E-05,0.000587938,0.001237456,imbalanced
0.049782465,0.045075718,0.129130969,2.21E-05,0.000560513,0.001230978,imbalanced
0.049523212,0.045304924,0.129216209,2.38E-05,0.000577612,0.001192336,imbalanced
0.049584542,0.045285168,0.128336233,2.45E-05,0.000553518,0.001168269,imbalanced
0.049533725,0.045292199,0.12918119,2.41E-05,0.000556963,0.001229942,imbalanced
0.049411441,0.045059187,0.128417847,2.02E-05,0.000584814,0.001189303,imbalanced
0.049649094,0.045317149,0.128426167,2.62E-05,0.0005451,0.001191354,imbalanced
0.049603346,0.045357472,0.127027784,2.04E-05,0.000577706,0.001152395,imbalanced
0.049739197,0.045650003,0.126493885,2.39E-05,0.000579889,0.001092505,imbalanced
0.050147138,0.04630343,0.125241434,2.31E-05,0.000590817,0.001026364,imbalanced
0.051103562,0.047103916,0.125331127,1.90E-05,0.000638195,0.000962743,imbalanced
0.051667118,0.047748743,0.124286957,2.02E-05,0.000640858,0.000888877,imbalanced
0.051655965,0.048007557,0.124533975,1.54E-05,0.000687729,0.00088301,imbalanced
0.051676966,0.047942742,0.124210081,1.35E-05,0.000692147,0.000852949,imbalanced
0.052207122,0.047989816,0.124072872,1.59E-05,0.00063864,0.000871002,imbalanced
0.052427898,0.048479967,0.123688454,1.27E-05,0.000692894,0.00085104,imbalanced
0.052180691,0.048621818,0.124066692,8.26E-06,0.000681134,0.000845588,imbalanced
0.052312992,0.048559228,0.123684678,9.01E-06,0.000677332,0.000820895,imbalanced
0.052549082,0.048655897,0.12505769,1.06E-05,0.000678008,0.000830015,imbalanced
0.052546581,0.04862614,0.124821546,1.07E-05,0.000655059,0.000829387,imbalanced
0.052317115,0.048594441,0.124062227,7.69E-06,0.000682927,0.000794092,imbalanced
0.052303825,0.048732294,0.123901848,1.26E-05,0.000674229,0.000830744,imbalanced
0.052155823,0.048399689,0.123462932,1.24E-05,0.000670977,0.000855492,imbalanced
0.051806484,0.048122487,0.124000124,1.07E-05,0.000704417,0.000855753,imbalanced
0.051856325,0.048016362,0.124055953,1.53E-05,0.000654825,0.00087073,imbalanced
0.051809136,0.047826365,0.124924601,1.95E-05,0.000668354,0.000905188,imbalanced
0.051615701,0.047509954,0.125384289,1.76E-05,0.000629433,0.000938652,imbalanced
0.051346928,0.047244616,0.125677706,2.16E-05,0.000629406,0.000963425,imbalanced
0.051018529,0.047296728,0.124720706,1.97E-05,0.000631332,0.000970263,imbalanced
0.051343773,0.047485777,0.124589497,1.92E-05,0.000662987,0.000931303,imbalanced
0.051493799,0.04740991,0.124790917,1.90E-05,0.000652002,0.000938306,imbalanced
0.0514854,0.047759773,0.124157198,1.54E-05,0.000633316,0.00090358,imbalanced
0.051188352,0.047807913,0.123835246,1.51E-05,0.000654154,0.000865902,imbalanced
0.051729132,0.048139513,0.12356534,1.64E-05,0.000667362,0.000853321,imbalanced
0.052192495,0.048569988,0.124220853,1.24E-05,0.000656903,0.000833929,imbalanced
0.052238149,0.048520296,0.125433331,1.34E-05,0.000677685,0.000845317,imbalanced
0.051859567,0.047983066,0.125998947,1.73E-05,0.000662609,0.000932442,imbalanced
0.050914383,0.047297655,0.126906502,1.93E-05,0.000653055,0.001009452,imbalanced
0.050702297,0.046717897,0.12697015,2.26E-05,0.00063902,0.001053361,imbalanced
0.05004249,0.046125373,0.127020838,2.29E-05,0.000608569,0.001106918,imbalanced
0.049317999,0.045551999,0.130464012,2.54E-05,0.000592342,0.001291783,imbalanced
0.048311598,0.044450796,0.134859488,2.56E-05,0.000546559,0.001535977,imbalanced
0.04725492,0.04309581,0.138577268,2.52E-05,0.000515229,0.001765139,imbalanced
0.04708465,0.042591156,0.137902155,2.65E-05,0.000466122,0.001814999,imbalanced
0.047256948,0.042820503,0.131734448,2.32E-05,0.000481668,0.001549445,imbalanced
0.04810859,0.043890962,0.127380519,2.64E-05,0.000534525,0.001241983,imbalanced
0.049044026,0.04461728,0.128461084,2.84E-05,0.000547407,0.001252583,imbalanced
0.04922381,0.044855283,0.127383576,2.75E-05,0.000589853,0.001211921,imbalanced
0.049495074,0.045284268,0.123618354,2.47E-05,0.000559961,0.001133966,imbalanced
0.049769282,0.045837991,0.122654272,2.13E-05,0.000575296,0.001049574,imbalanced
0.050824272,0.047046367,0.121691558,2.30E-05,0.000618118,0.000907207,imbalanced
0.051727536,0.048159456,0.122250361,1.56E-05,0.000649443,0.000832474,imbalanced
0.052077561,0.048279946,0.123257246,1.63E-05,0.000641293,0.000850968,imbalanced
0.052093979,0.04824394,0.122454145,1.54E-05,0.000626464,0.000875371,imbalanced
0.051985138,0.048031727,0.121057264,1.17E-05,0.000651389,0.000838735,imbalanced
0.051768811,0.047951437,0.121112524,1.52E-05,0.000645318,0.00086989,imbalanced
0.051469515,0.047721188,0.122497689,1.45E-05,0.000621205,0.000899731,imbalanced
0.051455589,0.047824633,0.120926481,1.59E-05,0.000620132,0.000873932,imbalanced
0.051506957,0.047827944,0.122843957,1.47E-05,0.000639071,0.000880598,imbalanced
0.051504686,0.047828014,0.122365101,1.40E-05,0.000645575,0.00087239,imbalanced
0.0515893,0.047847364,0.121533575,1.39E-05,0.000640056,0.000881699,imbalanced
0.051718364,0.048099758,0.120343463,1.61E-05,0.000641287,0.000819844,imbalanced
0.052105658,0.048583477,0.120827174,1.23E-05,0.000662358,0.000790118,imbalanced
0.052311799,0.049015301,0.121739157,8.65E-06,0.000667809,0.000798986,imbalanced
0.052478217,0.049148586,0.122669219,7.96E-06,0.000708371,0.000795618,imbalanced
0.052675048,0.049276938,0.123002733,5.31E-06,0.000685697,0.000797476,imbalanced
0.052487557,0.049180758,0.123540687,8.18E-06,0.000709024,0.00079678,imbalanced
0.051927699,0.048739832,0.122459191,9.28E-06,0.000652698,0.000820601,imbalanced
0.051526017,0.048030457,0.123733487,1.54E-05,0.000664645,0.000896208,imbalanced
0.051206475,0.047682551,0.122813481,1.64E-05,0.000623638,0.000923936,imbalanced
0.051321959,0.047598782,0.122345738,1.93E-05,0.000594298,0.00094204,imbalanced
0.051016085,0.047578251,0.122269937,1.77E-05,0.000631491,0.000908574,imbalanced
0.05067119,0.047394722,0.121690958,1.55E-05,0.000621273,0.000938359,imbalanced
0.050559111,0.047017747,0.123344711,2.11E-05,0.000604787,0.000990314,imbalanced
0.050107448,0.046685339,0.122733635,2.23E-05,0.000605777,0.000994885,imbalanced
0.050233903,0.046539079,0.122317902,2.04E-05,0.000574246,0.000986251,imbalanced
0.050243436,0.046675307,0.122655238,2.02E-05,0.000602691,0.000994003,imbalanced
0.050181863,0.046682302,0.122007704,1.89E-05,0.000605428,0.00099288,imbalanced
0.049816556,0.046769058,0.121148274,2.02E-05,0.000567651,0.000970159,imbalanced
0.050402501,0.047172982,0.120222322,1.70E-05,0.000612477,0.000905667,imbalanced
0.050936961,0.047892066,0.119298181,1.38E-05,0.000641892,0.000839743,imbalanced
0.051598414,0.048614522,0.119893221,9.58E-06,0.000656135,0.000779449,imbalanced
0.051992082,0.048801518,0.120956165,7.10E-06,0.000691484,0.000769265,imbalanced
0.05203783,0.04861582,0.121973118,8.30E-06,0.000698868,0.000786916,imbalanced
0.051747027,0.048321428,0.121858372,8.83E-06,0.000670633,0.000828591,imbalanced
0.051865238,0.048367961,0.120835807,1.12E-05,0.000668738,0.000801486,imbalanced
0.051989507,0.048686788,0.120877964,8.62E-06,0.000672442,0.000793365,imbalanced
0.051856818,0.048543989,0.120804504,7.93E-06,0.000660027,0.000793146,imbalanced
0.051757789,0.048432417,0.120838353,1.01E-05,0.000644904,0.000841635,imbalanced
0.051214277,0.047888278,0.122812614,1.21E-05,0.000653768,0.000897552,imbalanced
0.050386004,0.046978872,0.12422852,1.95E-05,0.000624118,0.001026105,imbalanced
0.049546987,0.04572008,0.125321262,2.11E-05,0.000559834,0.001169939,imbalanced
