RMS_X,RMS_Y,RMS_Z,Band_Power_Z_Low,Band_Power_Z_Mid,Band_Power_Z_High,label
0.008178765902631698,0.009190768840402276,0.05384481128833205,5.083659301750762e-05,6.883814859897993e-05,7.419823590136667e-07,healthy
0.008489206496197358,0.009374879889737996,0.04694425160050527,1.9053793979391593e-06,7.278103651832353e-05,9.665043064185375e-07,healthy
0.007647241662536868,0.009497621648598447,0.044983082085346536,5.600776490672605e-07,8.418122400767772e-05,1.5085701671523505e-06,healthy
0.008043163994714064,0.009757013333483642,0.04688433162313917,1.2945505659697944e-05,8.713160634694905e-05,9.650296430688383e-07,healthy
0.00794339586947491,0.009569353458262424,0.04746762130618427,9.109774374359558e-06,7.97448526866367e-05,1.1452903526861117e-06,healthy
0.008987333520460319,0.009192763377812826,0.047404322870269924,1.1624321916546877e-06,7.494912837173817e-05,7.539979965439316e-07,healthy
0.008329275234907918,0.009592774599626291,0.051412743614070694,3.092735583629223e-05,7.055101524013791e-05,1.153941241949674e-06,healthy
0.0077302882364063035,0.010236802935022942,0.04839022739449661,1.2633462320728527e-05,8.017664709386102e-05,1.225000282044635e-06,healthy
0.007457267151354412,0.009800739166968553,0.04595090815226096,3.530290124592037e-06,8.583054854144264e-05,7.494817427303659e-07,healthy
0.008002827458345333,0.009503914528883332,0.04611114512527461,4.37956898423772e-06,7.711126659768509e-05,7.319502453093832e-07,healthy
0.008407197897487903,0.009572241137932893,0.04935868262978155,2.9965121048182093e-05,7.943253271751326e-05,7.281108910021658e-07,healthy
0.009198107906828004,0.009770513935507307,0.04920998034753651,2.27040137403159e-05,8.100903744889381e-05,8.072054943157754e-07,healthy
0.008684318751986756,0.01102345430313176,0.047612374735506974,1.2303787877791295e-05,7.224690540980223e-05,1.0519532991669328e-06,healthy
0.00850238359268075,0.009548980887542224,0.049850723998376464,2.8974545361789522e-05,8.149293580528369e-05,6.702393647925554e-07,healthy
0.008474773336884763,0.009724093152802166,0.04604825343870192,4.2187694238475417e-07,7.267541464816985e-05,1.4218971411496362e-06,healthy
0.00799110461681092,0.01008994178334203,0.047285461862975726,6.818959598771353e-06,8.399017531392108e-05,1.0332242934150295e-06,healthy
0.008265488034334089,0.009496926239207977,0.04824706722168641,1.2196117244098305e-05,6.59055388978406e-05,1.239606438356368e-06,healthy
0.007654538463289021,0.009683763759866577,0.05006059701074696,3.766124115936303e-05,7.830713774923989e-05,1.2560922195318354e-06,healthy
